	A-ID	BIOLOGY1	BIOLOGY2	BIOLOGY_prac	CHEMISTRY1	CHEMISTRY2	CHEMISTRY_prac	ENGLISH1	ENGLISH2	ISLAMIYAT1	ISLAMIYAT2	MATHEMATICS1	MATHEMATICS2	PAKSTUDIES1	PAKSTUDIES2	PHYSICS1	PHYSICS2	PHYSICS_prac	URDU1	URDU2
4526	835950	41	12	29.0	38	44	29.0	45	29.0	46	49	37	54	39	40.0	43	32	19.0	53	35
4528	835952	42	10	27.0	39	28	25.0	61	37.0	44	44	25	46	44	40.0	48	31	24.0	38	26
4529	835953	41	12	25.0	50	31	28.0	31	25.0	43	45	33	41	36	42.0	46	32	21.0	50	42
4531	835955	41	16	14.0	54	38	25.0	50	45.0	46	48	40	54	38	39.0	49	37	21.0	49	45
4532	835956	33	21	29.0	44	44	29.0	57	30.0	47	45	36	50	44	39.0	45	29	23.0	55	35
4534	835958	42	8	27.0	37	39	23.0	45	19.0	41	48	30	45	42	41.0	54	33	23.0	38	33
4537	835961	40	15	27.0	49	42	26.0	44	45.0	45	48	28	53	40	42.0	46	38	23.0	50	42
4539	835963	45	7	25.0	34	29	23.0	46	21.0	38	43	30	44	35	38.0	48	30	24.0	38	30
4542	835967	31	11	15.0	36	37	24.0	25	26.0	36	39	35	42	44	35.0	34	29	17.0	43	35
4543	835968	38	13	24.0	48	48	25.0	33	20.0	45	32	34	36	39	35.0	40	32	17.0	46	41
4547	835973	49	35	30.0	53	52	30.0	62	57.0	48	50	48	73	48	41.0	53	41	27.0	59	56
4548	835974	26	8	17.0	39	44	26.0	25	20.0	29	29	28	34	38	33.0	47	26	15.0	42	25
4549	835975	43	6	26.0	39	42	22.0	41	18.0	41	35	34	43	37	40.0	54	29	26.0	41	41
4553	835979	38	3	29.0	46	37	28.0	29	37.0	47	42	36	55	37	36.0	47	38	23.0	46	34
4557	835985	46	32	28.0	45	51	28.0	42	51.0	47	45	50	56	46	41.0	49	38	21.0	56	52
4558	835986	36	14	18.0	51	42	24.0	33	25.0	46	47	41	39	38	38.0	46	34	23.0	40	31
4559	835987	35	8	23.0	36	32	26.0	26	21.0	46	41	28	26	34	35.0	41	27	19.0	37	26
4560	835988	42	54	30.0	43	49	28.0	49	53.0	47	47	46	58	46	45.0	50	47	25.0	54	49
4563	835991	29	13	22.0	32	33	26.0	36	26.0	44	37	33	50	41	38.0	39	39	21.0	47	40
4565	835993	37	7	25.0	27	28	28.0	53	42.0	48	40	39	53	39	43.0	36	32	23.0	47	37
4566	835994	40	27	29.0	50	30	29.0	51	32.0	46	46	33	53	47	43.0	42	39	28.0	51	54
4569	835997	40	11	20.0	34	15	25.0	33	20.0	41	31	30	26	35	33.0	34	39	18.0	49	31
4571	836000	44	7	27.0	23	24	27.0	47	27.0	47	47	30	50	33	41.0	42	35	22.0	44	52
4576	836006	37	6	26.0	30	26	27.0	49	25.0	37	33	25	57	30	27.0	44	40	24.0	47	40
4578	836009	35	11	27.0	38	31	26.0	51	31.0	46	43	40	51	42	31.0	43	41	22.0	51	44
4579	836010	29	20	17.0	50	26	28.0	47	31.0	48	40	64	43	47	30.0	52	44	27.0	46	44
4581	836012	47	12	27.0	22	22	28.0	48	25.0	44	37	34	55	37	28.0	49	43	22.0	43	35
4584	836015	24	10	20.0	36	11	25.0	25	25.0	46	27	25	28	41	24.0	27	24	14.0	38	28
4585	836016	39	10	15.0	56	20	24.0	30	21.0	40	38	35	40	35	31.0	54	42	24.0	48	38
4587	836018	45	13	25.0	24	20	27.0	44	21.0	44	37	39	60	40	33.0	37	44	26.0	42	44
4589	836021	28	15	22.0	34	25	25.0	44	20.0	43	36	28	53	41	27.0	33	37	17.0	47	34
4591	836023	46	20	28.0	49	35	26.0	45	36.0	48	48	51	70	47	37.0	46	43	22.0	52	40
4592	836024	38	16	27.0	42	35	28.0	47	40.0	47	47	40	57	38	37.0	51	41	25.0	49	48
4595	836027	41	15	23.0	47	30	25.0	40	21.0	37	31	41	51	39	26.0	45	39	21.0	42	41
4596	836030	44	9	28.0	22	38	25.0	44	33.0	46	44	29	62	39	33.0	39	45	24.0	45	42
4598	836029	51	59	30.0	55	55	30.0	71	68.0	48	50	64	75	49	45.0	55	58	30.0	62	58
4601	836033	42	6	22.0	31	26	25.0	25	20.0	39	22	32	47	34	27.0	25	39	15.0	47	37
4602	836034	31	10	26.0	47	25	28.0	29	21.0	39	45	31	50	30	30.0	38	40	13.0	40	40
4605	836035	37	9	25.0	20	28	25.0	41	19.0	41	46	25	53	35	33.0	39	39	23.0	41	44
4607	836039	25	16	23.0	35	26	28.0	33	15.0	35	37	25	57	40	25.0	33	31	16.0	38	34
4608	836040	24	12	25.0	21	23	27.0	30	17.0	29	39	22	48	26	20.0	28	22	20.0	37	38
4612	836045	44	20	28.0	45	39	28.0	48	28.0	46	36	47	52	39	36.0	43	36	23.0	43	38
4613	836044	27	23	28.0	39	42	28.0	34	34.0	45	37	40	50	38	37.0	44	36	17.0	46	42
4616	836049	26	14	21.0	28	20	26.0	29	16.0	31	29	17	39	32	20.0	22	36	16.0	27	34
4620	836054	25	11	24.0	42	22	25.0	33	19.0	41	43	38	32	42	31.0	34	38	23.0	51	34
4621	836055	36	20	29.0	47	36	26.0	59	44.0	46	45	31	44	38	39.0	49	42	24.0	49	47
4625	836059	42	25	29.0	50	38	28.0	53	35.0	47	46	45	40	41	35.0	45	43	26.0	51	55
4630	836064	27	13	22.0	25	30	25.0	28	19.0	43	42	25	39	30	27.0	31	39	12.0	43	46
4632	836066	34	13	21.0	22	25	27.0	25	20.0	37	45	26	34	34	26.0	22	30	19.0	43	42
4634	836068	35	17	24.0	43	15	26.0	30	26.0	38	42	39	27	37	29.0	41	37	19.0	42	29
4635	836069	48	30	30.0	52	46	26.0	58	45.0	48	44	46	63	41	38.0	45	36	23.0	52	38
4636	836070	20	20	21.0	22	12	27.0	26	21.0	26	30	26	31	32	20.0	28	29	20.0	37	25
4638	836072	43	31	29.0	48	43	29.0	51	37.0	47	45	60	67	37	43.0	47	44	27.0	51	54
4639	836073	36	13	26.0	23	14	20.0	30	18.0	43	19	29	17	28	28.0	30	32	23.0	36	32
4642	836076	29	6	23.0	41	28	26.0	25	19.0	42	32	29	25	37	29.0	38	37	16.0	44	38
4643	836077	48	7	27.0	21	34	12.0	28	19.0	46	33	32	33	34	30.0	32	36	21.0	42	41
4645	836080	28	13	25.0	44	37	27.0	38	21.0	46	44	35	49	38	41.0	38	39	20.0	47	43
4646	836081	47	27	29.0	51	47	24.0	61	43.0	48	49	51	64	39	43.0	48	39	28.0	54	50
4649	836084	35	11	24.0	36	20	26.0	31	21.0	41	37	25	25	36	34.0	37	37	20.0	43	29
4650	836085	44	20	25.0	50	42	27.0	45	49.0	45	47	41	50	48	39.0	47	37	25.0	52	39
4651	836086	34	15	27.0	39	27	25.0	44	41.0	44	38	32	50	35	33.0	40	39	22.0	38	34
4653	836088	33	16	27.0	47	32	26.0	26	20.0	45	46	33	42	41	38.0	41	42	22.0	43	44
4654	836089	39	11	25.0	41	33	17.0	51	38.0	46	46	55	45	34	39.0	50	36	20.0	49	42
4658	836096	34	3	27.0	31	29	17.0	25	20.0	40	47	25	35	45	32.0	42	39	23.0	47	36
4661	836101	36	14	26.0	41	35	26.0	27	21.0	46	46	38	41	45	39.0	38	33	21.0	44	37
4663	836104	37	10	26.0	46	45	25.0	39	40.0	44	45	30	60	40	40.0	41	37	22.0	47	44
4664	836105	29	4	27.0	27	28	15.0	37	19.0	22	30	29	34	44	26.0	41	36	20.0	27	19
4666	836107	34	2	25.0	42	39	25.0	32	28.0	46	47	47	53	33	29.0	45	41	22.0	51	35
4667	836108	38	7	28.0	31	26	21.0	25	21.0	38	45	30	48	46	25.0	37	37	22.0	31	35
4669	836110	32	10	28.0	37	44	27.0	44	28.0	41	44	33	62	39	39.0	36	35	23.0	45	46
4670	836111	25	7	30.0	23	16	13.0	54	28.0	44	35	39	37	44	20.0	49	39	19.0	47	28
4672	836113	31	4	28.0	20	26	24.0	32	18.0	33	26	25	30	42	23.0	33	34	26.0	29	25
4675	836117	38	4	29.0	25	30	17.0	27	30.0	45	47	48	34	40	37.0	45	37	22.0	46	34
4678	836121	44	4	28.0	26	26	19.0	36	18.0	41	37	42	36	40	34.0	48	29	27.0	41	28
4681	836125	39	4	29.0	33	25	25.0	26	25.0	39	42	43	25	37	26.0	48	37	21.0	30	29
4683	836127	36	7	30.0	44	31	29.0	45	37.0	40	47	41	47	34	40.0	49	41	16.0	39	38
4688	836134	40	10	18.0	49	38	25.0	41	25.0	42	43	39	59	42	41.0	48	40	26.0	41	46
4690	836136	38	13	26.0	40	40	26.0	53	44.0	42	47	33	47	40	39.0	54	43	21.0	46	46
4691	836137	42	8	18.0	29	38	24.0	44	39.0	39	47	38	39	40	39.0	57	42	22.0	41	42
4692	836138	39	7	18.0	45	42	24.0	59	42.0	39	47	32	48	40	39.0	55	35	20.0	47	28
4693	836139	32	4	25.0	27	34	26.0	39	25.0	38	47	27	38	36	38.0	49	29	24.0	29	33
4694	836140	46	5	26.0	39	41	24.0	51	38.0	44	47	29	46	42	39.0	52	40	23.0	46	40
4695	836141	47	4	27.0	55	43	25.0	64	49.0	44	48	39	49	41	39.0	54	41	26.0	47	46
4696	836142	46	6	25.0	52	44	26.0	67	47.0	46	46	34	53	38	43.0	54	42	26.0	50	44
4697	836143	44	8	24.0	44	43	26.0	57	43.0	38	47	33	46	40	43.0	54	36	22.0	51	50
4698	836144	44	10	27.0	38	45	28.0	65	54.0	43	47	54	70	43	43.0	51	37	25.0	54	54
4699	836145	46	7	25.0	33	39	25.0	35	25.0	38	47	25	52	36	38.0	48	40	21.0	40	31
4700	836149	47	9	30.0	48	43	29.0	62	49.0	44	48	45	46	43	43.0	55	39	28.0	48	44
4701	836150	41	8	23.0	47	35	25.0	46	44.0	43	47	25	46	34	42.0	52	37	25.0	45	40
4702	836151	34	2	23.0	36	31	25.0	31	19.0	37	43	29	29	32	32.0	44	30	22.0	44	36
4703	836152	28	7	25.0	24	29	25.0	32	25.0	31	47	30	36	36	36.0	46	31	19.0	37	36
4704	836154	36	4	23.0	33	33	24.0	35	44.0	29	47	28	27	38	37.0	36	39	23.0	42	27
4705	836155	43	7	28.0	32	37	25.0	45	38.0	44	46	27	34	43	41.0	47	31	23.0	44	37
4706	836157	35	3	26.0	22	29	25.0	28	26.0	36	47	25	27	36	32.0	50	29	23.0	40	32
4707	836158	35	3	27.0	43	38	24.0	34	31.0	44	44	30	35	40	40.0	54	34	25.0	35	35
4711	836163	37	4	29.0	21	31	28.0	26	20.0	41	43	32	35	35	33.0	49	34	21.0	40	37
4712	836164	45	7	29.0	41	31	27.0	37	29.0	42	45	48	40	34	37.0	42	30	22.0	37	29
4713	836165	42	10	26.0	34	36	27.0	26	25.0	42	47	35	36	35	39.0	50	30	22.0	42	29
4714	836166	41	10	28.0	31	34	27.0	39	34.0	44	47	43	31	34	38.0	53	34	24.0	42	27
4715	836167	43	10	28.0	51	41	26.0	49	45.0	45	47	53	34	43	39.0	53	35	22.0	46	36
4716	836168	31	9	28.0	27	31	27.0	45	30.0	44	40	44	35	39	33.0	51	32	20.0	40	26
4717	836169	39	9	27.0	49	34	27.0	42	32.0	48	43	51	38	42	40.0	51	33	26.0	40	48
4718	836170	37	9	27.0	27	39	25.0	40	32.0	47	47	47	42	42	38.0	54	32	19.0	43	42
4719	836171	40	9	27.0	36	36	29.0	38	39.0	44	44	40	31	40	37.0	54	35	21.0	40	29
4720	836172	34	10	26.0	20	34	26.0	31	25.0	39	41	32	37	43	35.0	51	33	25.0	40	37
4721	836173	39	11	30.0	49	34	27.0	57	39.0	45	47	40	44	41	38.0	55	37	27.0	46	32
4722	836174	46	13	30.0	46	34	27.0	57	40.0	44	48	58	44	33	39.0	50	35	23.0	46	43
4723	836176	42	12	29.0	55	42	30.0	66	49.0	47	44	47	59	41	39.0	56	35	28.0	49	46
4724	836177	38	13	26.0	45	38	27.0	63	36.0	46	45	36	54	42	38.0	56	38	21.0	48	46
4763	836244	32	25	5.0	23	27	13.0	44	15.0	37	40	43	25	40	31.0	56	31	15.0	52	35
4765	836251	31	26	10.0	35	29	10.0	36	6.0	39	40	28	32	40	30.0	54	34	10.0	54	37
4766	836253	30	24	17.0	33	16	10.0	33	8.0	37	36	31	37	38	24.0	53	25	10.0	40	31
4767	836255	27	59	0.0	25	48	0.0	27	34.0	27	45	25	31	18	39.0	27	34	0.0	49	56
4768	836256	33	57	0.0	26	40	0.0	31	29.0	38	31	17	33	17	38.0	27	38	0.0	38	48
4769	836257	33	55	0.0	44	37	0.0	58	50.0	40	43	44	63	38	35.0	43	42	0.0	49	58
4771	836273	33	41	0.0	64	43	0.0	25	37.0	37	27	36	59	45	37.0	51	41	0.0	47	44
4772	836274	35	54	0.0	53	35	0.0	25	44.0	38	41	50	50	37	25.0	41	38	0.0	60	48
4773	836282	42	55	0.0	49	25	0.0	40	42.0	41	47	45	53	44	35.0	44	58	0.0	47	61
4776	836297	43	27	19.0	44	26	19.0	38	13.0	46	13	52	13	38	17.0	44	27	16.0	25	27
4791	836337	27	26	0.0	5	46	0.0	25	29.0	38	40	46	44	26	34.0	35	29	0.0	43	52
4793	836345	43	33	10.0	43	45	13.0	40	18.0	37	38	42	9	40	40.0	45	38	16.0	25	40
4794	836347	26	22	7.0	44	37	10.0	51	11.0	39	42	42	34	40	27.0	44	39	11.0	38	43
4795	836348	25	51	0.0	56	30	0.0	48	28.0	37	45	48	55	31	37.0	44	46	0.0	54	60
4796	836349	21	36	9.0	41	33	11.0	37	31.0	40	44	57	39	36	34.0	39	41	11.0	50	49
4800	836369	28	20	5.0	39	29	11.0	30	15.0	22	30	42	44	38	28.0	31	27	14.0	25	25
4801	836370	39	28	17.0	40	32	12.0	52	37.0	42	44	61	44	40	32.0	42	45	12.0	48	48
4802	836373	39	56	0.0	43	4	0.0	25	29.0	33	37	25	58	26	28.0	33	59	0.0	36	52
4807	836389	35	14	0.0	51	35	0.0	38	21.0	37	24	31	10	39	17.0	71	25	0.0	52	36
4814	836396	28	21	7.0	45	31	12.0	31	14.0	38	38	60	46	44	19.0	44	27	11.0	43	33
4817	836402	33	35	5.0	40	34	20.0	51	38.0	37	40	48	31	43	17.0	44	37	12.0	29	32
4819	836404	14	26	0.0	40	11	0.0	26	29.0	41	23	32	34	34	14.0	41	56	0.0	36	27
4820	836405	43	29	30.0	55	39	28.0	45	42.0	37	37	73	52	45	32.0	54	42	29.0	48	47
4821	836406	38	22	17.0	47	35	19.0	47	25.0	38	37	68	53	44	22.0	54	39	17.0	39	39
4823	836411	36	20	15.0	51	43	17.0	45	34.0	40	35	66	45	45	35.0	53	37	12.0	44	47
4829	836423	37	28	6.0	40	40	10.0	25	45.0	21	42	25	51	34	34.0	20	45	5.0	50	50
4830	836426	34	17	6.0	42	32	12.0	40	33.0	37	42	28	40	35	22.0	28	39	4.0	47	47
4831	836428	37	23	20.0	54	34	13.0	40	27.0	38	40	66	47	44	27.0	48	42	28.0	41	47
4832	836429	14	25	0.0	51	29	0.0	26	46.0	22	23	34	25	19	17.0	30	33	0.0	25	33
4835	836433	29	20	6.0	20	32	12.0	48	37.0	42	41	27	44	30	23.0	38	36	5.0	45	34
4838	836436	27	20	7.0	21	29	14.0	27	29.0	45	36	33	45	23	28.0	22	38	5.0	32	17
4844	836444	29	21	6.0	55	30	13.0	35	32.0	38	40	55	37	45	37.0	45	31	13.0	47	35
4853	836462	21	20	10.0	34	26	14.0	39	25.0	41	41	52	36	41	33.0	30	38	14.0	45	34
4854	836463	29	20	7.0	20	32	14.0	37	25.0	41	42	29	37	32	34.0	47	32	13.0	53	33
4860	836473	38	68	0.0	31	52	0.0	42	29.0	38	36	50	50	36	38.0	56	62	0.0	47	59
4870	836489	21	37	10.0	38	29	26.0	38	37.0	43	38	32	50	43	39.0	22	27	25.0	55	57
4878	836498	33	34	24.0	46	42	27.0	40	38.0	48	44	41	61	35	30.0	30	39	23.0	61	54
4883	836505	34	41	16.0	51	39	24.0	48	47.0	43	41	39	50	39	36.0	40	34	24.0	54	58
4891	836516	25	24	29.0	53	30	30.0	50	48.0	48	38	46	32	48	27.0	51	44	26.0	49	52
4898	836524	21	35	10.0	46	32	24.0	44	36.0	44	40	25	39	47	37.0	32	34	26.0	53	51
4903	836529	36	44	22.0	51	40	22.0	47	34.0	48	43	53	54	37	43.0	50	40	24.0	54	49
4913	836540	16	33	30.0	54	38	28.0	38	38.0	46	39	40	34	42	26.0	28	37	22.0	52	46
4970	836603	21	20	16.0	37	42	13.0	51	20.0	49	44	32	39	41	37.0	40	20	17.0	62	46
4982	836618	48	47	17.0	50	58	23.0	53	37.0	44	43	60	75	40	47.0	55	45	25.0	49	67
4983	836620	29	41	10.0	49	52	20.0	52	31.0	40	46	39	61	38	38.0	23	45	28.0	56	61
4999	836651	28	36	0.0	45	26	0.0	29	41.0	37	39	42	38	38	38.0	48	49	0.0	44	45
5001	836653	27	32	0.0	47	9	0.0	33	32.0	27	25	37	14	25	30.0	39	19	0.0	37	29
5005	836661	47	40	0.0	58	45	0.0	32	40.0	40	40	34	44	30	36.0	31	37	0.0	55	60
5009	836665	22	33	29.0	29	43	28.0	56	31.0	47	36	58	32	35	33.0	45	31	28.0	48	49
5010	836666	6	28	15.0	38	33	25.0	27	33.0	29	34	45	36	26	19.0	37	21	18.0	34	40
5029	836701	11	30	24.0	33	38	22.0	35	56.0	40	27	40	36	34	33.0	33	29	19.0	45	45
5030	836702	25	23	23.0	30	35	25.0	34	37.0	42	32	60	41	33	34.0	50	25	24.0	47	46
5032	836704	8	26	17.0	48	38	25.0	25	33.0	36	39	25	48	36	35.0	51	34	21.0	47	48
5034	836706	52	43	0.0	31	40	0.0	25	27.0	40	33	33	33	33	39.0	29	37	0.0	46	38
5038	836710	23	24	16.0	36	38	22.0	15	25.0	37	27	34	45	29	27.0	31	32	25.0	32	30
5039	836711	20	27	16.0	26	44	25.0	27	20.0	43	30	45	34	40	29.0	45	35	20.0	41	39
5041	836714	20	26	26.0	31	31	27.0	28	31.0	39	35	25	35	26	40.0	33	28	22.0	42	53
5045	836719	32	41	30.0	20	29	29.0	25	43.0	44	45	39	51	36	47.0	27	36	30.0	50	57
5049	836724	51	49	29.0	56	50	30.0	56	54.0	48	47	35	66	40	48.0	57	47	30.0	61	55
5051	836727	20	37	24.0	43	27	28.0	40	52.0	29	45	25	53	27	43.0	39	33	25.0	54	45
5053	836729	22	25	25.0	26	32	24.0	37	25.0	37	41	25	43	26	38.0	27	34	24.0	46	50
5056	836733	23	26	28.0	25	28	26.0	25	28.0	35	43	34	41	26	43.0	37	35	23.0	48	56
5059	836739	37	40	25.0	28	41	28.0	48	52.0	48	46	44	56	38	46.0	44	42	24.0	55	58
5063	836743	14	26	25.0	13	16	26.0	31	25.0	27	29	35	30	18	40.0	15	30	25.0	40	48
5064	836744	20	32	24.0	46	25	24.0	27	44.0	33	40	31	41	26	38.0	36	29	23.0	46	47
5067	836748	24	41	27.0	27	42	25.0	35	52.0	41	45	29	42	27	45.0	44	36	27.0	55	44
5070	836753	20	27	27.0	26	27	28.0	27	29.0	26	38	29	15	21	39.0	29	30	23.0	43	44
5071	836754	13	26	25.0	25	23	24.0	44	44.0	22	35	33	35	28	30.0	27	27	23.0	34	36
5074	836757	22	31	26.0	25	28	25.0	37	30.0	32	41	44	37	29	42.0	20	35	25.0	47	54
5077	836761	20	27	26.0	20	28	26.0	30	28.0	33	43	19	32	29	42.0	20	31	23.0	46	51
5079	836763	15	14	24.0	22	24	22.0	29	21.0	23	28	29	25	17	19.0	31	21	25.0	29	32
5081	836765	22	34	28.0	21	45	24.0	34	44.0	39	46	25	41	29	43.0	46	39	26.0	54	57
5084	836768	22	29	25.0	23	40	28.0	34	39.0	35	38	32	49	30	40.0	39	30	21.0	54	45
5086	836772	25	24	25.0	25	32	24.0	38	29.0	20	31	18	39	18	27.0	20	24	20.0	30	40
5089	836777	25	33	26.0	28	39	26.0	30	37.0	29	47	29	25	18	47.0	20	35	23.0	49	52
5090	836776	20	31	25.0	25	25	27.0	25	33.0	29	41	30	38	26	43.0	34	33	25.0	47	54
5091	836778	34	45	29.0	35	35	26.0	42	44.0	45	48	50	40	40	48.0	39	42	21.0	57	59
5093	836780	25	35	25.0	20	35	28.0	38	52.0	35	45	32	46	34	40.0	45	34	25.0	46	52
5094	836781	26	32	30.0	20	41	28.0	39	53.0	39	45	43	43	31	43.0	42	35	25.0	51	60
5095	836782	20	28	28.0	22	30	26.0	28	38.0	39	41	34	41	31	39.0	27	29	22.0	48	48
5098	836785	22	36	28.0	28	35	28.0	42	37.0	39	38	39	25	35	37.0	41	40	25.0	57	57
5103	836794	20	27	24.0	25	34	25.0	26	43.0	18	45	29	43	20	34.0	34	24	20.0	32	47
5105	836797	20	30	22.0	23	28	24.0	25	38.0	41	46	28	34	24	41.0	33	28	21.0	52	55
5110	836808	29	29	24.0	33	23	20.0	40	34.0	37	46	30	36	31	42.0	23	26	21.0	45	51
5114	836813	32	36	26.0	34	36	24.0	39	35.0	46	46	34	32	34	49.0	45	35	21.0	55	55
5119	836820	20	24	21.0	32	20	22.0	25	25.0	29	42	26	42	23	41.0	30	22	22.0	37	40
5126	836837	49	44	28.0	39	35	23.0	41	44.0	45	49	48	48	29	44.0	46	47	20.0	54	55
5133	836853	32	40	28.0	39	36	22.0	34	34.0	30	45	41	31	29	44.0	29	34	21.0	61	51
5134	836854	20	38	26.0	24	20	21.0	35	40.0	19	42	28	34	23	43.0	37	34	22.0	39	51
5135	836855	36	33	27.0	34	34	20.0	48	44.0	42	48	47	43	38	44.0	43	37	21.0	60	58
5136	836856	26	38	26.0	30	31	20.0	38	42.0	36	48	45	33	31	43.0	34	38	21.0	42	56
5138	836858	33	34	20.0	45	52	24.0	57	42.0	43	43	41	71	47	49.0	43	24	22.0	54	54
5140	836862	36	20	25.0	32	60	26.0	63	36.0	41	42	36	69	26	49.0	30	16	25.0	38	44
5142	836863	32	41	26.0	51	40	25.0	55	54.0	47	47	47	75	45	49.0	52	35	24.0	55	57
5143	836864	25	20	24.0	32	30	20.0	53	41.0	34	38	46	55	33	46.0	44	26	27.0	50	42
5146	836867	31	34	25.0	53	52	26.0	53	48.0	47	44	51	66	44	49.0	53	34	25.0	61	61
5147	836868	29	23	25.0	26	27	24.0	52	41.0	42	42	55	59	38	45.0	52	24	22.0	55	53
5150	836871	24	30	24.0	47	48	23.0	41	50.0	41	44	30	72	40	49.0	37	33	24.0	58	52
5153	836875	40	46	30.0	59	58	28.0	69	66.0	49	49	66	75	50	49.0	56	41	30.0	69	58
5154	836876	41	25	0.0	26	36	0.0	25	31.0	17	32	52	33	17	30.0	43	35	0.0	29	47
5155	836877	20	20	20.0	33	27	26.0	37	31.0	21	35	29	57	36	38.0	50	16	24.0	25	33
5157	836879	32	22	23.0	49	44	24.0	47	39.0	46	40	38	70	43	46.0	45	25	21.0	55	48
5160	836884	24	21	18.0	25	34	23.0	26	32.0	28	41	28	42	35	45.0	25	29	20.0	36	48
5161	836882	45	43	27.0	57	55	27.0	59	53.0	47	47	60	72	37	50.0	53	41	27.0	62	60
5163	836886	36	35	24.0	46	43	25.0	45	59.0	47	48	47	72	43	49.0	50	40	23.0	60	58
5167	836890	28	40	23.0	43	48	23.0	57	50.0	38	41	29	62	36	47.0	31	23	26.0	51	46
5168	836892	26	14	19.0	37	31	22.0	43	32.0	33	38	32	60	30	45.0	22	20	20.0	31	42
5170	836894	39	50	30.0	56	58	28.0	62	60.0	47	49	64	64	49	48.0	55	44	26.0	69	53
5171	836896	33	44	27.0	47	43	28.0	50	45.0	48	47	39	68	40	49.0	52	43	27.0	51	51
5173	836898	35	35	29.0	48	52	28.0	53	52.0	46	46	54	63	40	46.0	52	32	22.0	59	50
5175	836902	36	38	29.0	54	56	28.0	52	53.0	46	48	39	74	47	47.0	43	36	29.0	58	55
5178	836904	34	36	25.0	42	32	24.0	36	49.0	43	43	44	62	34	43.0	41	39	24.0	45	48
5181	836907	43	48	30.0	59	59	28.0	65	65.0	48	49	69	75	50	50.0	56	58	29.0	66	59
5183	836912	30	31	26.0	43	49	27.0	52	55.0	42	45	46	69	43	46.0	50	32	23.0	59	46
5188	836916	39	57	30.0	56	58	28.0	68	62.0	47	48	62	66	50	50.0	55	51	28.0	63	53
5190	836917	34	53	27.0	37	57	27.0	47	56.0	44	47	48	73	43	50.0	41	47	29.0	60	60
5192	836919	23	24	18.0	41	51	21.0	45	51.0	44	46	26	65	28	43.0	49	39	18.0	50	47
5193	836920	20	29	18.0	40	34	22.0	46	41.0	41	37	38	65	39	44.0	43	42	23.0	39	40
5194	836921	45	25	0.0	32	25	0.0	41	17.0	30	34	26	61	36	20.0	54	44	0.0	35	37
5196	836923	34	41	26.0	53	54	26.0	49	49.0	47	48	53	74	48	48.0	56	40	23.0	58	54
5197	836924	23	35	27.0	33	48	27.0	35	47.0	41	45	38	66	40	47.0	42	38	26.0	50	37
5200	836927	26	27	20.0	36	53	23.0	46	48.0	45	46	32	59	42	47.0	45	35	26.0	59	53
5201	836928	31	31	18.0	21	29	20.0	44	25.0	28	44	58	58	23	44.0	55	26	23.0	45	42
5204	836931	44	49	29.0	56	58	28.0	62	55.0	46	47	52	69	50	50.0	54	51	23.0	65	60
5207	836934	45	34	0.0	31	50	0.0	56	49.0	42	41	36	44	23	34.0	25	39	0.0	38	53
5208	836935	36	48	21.0	53	58	26.0	53	48.0	47	44	42	75	36	49.0	47	41	25.0	64	54
5209	836936	20	15	20.0	27	31	18.0	46	13.0	35	33	34	52	24	38.0	54	21	23.0	27	53
5212	836939	27	36	24.0	39	54	23.0	43	49.0	43	44	25	67	36	47.0	40	26	28.0	51	32
5216	836943	46	53	28.0	51	57	28.0	55	61.0	47	48	57	72	50	49.0	52	46	27.0	68	60
5218	836944	22	21	19.0	21	25	18.0	26	52.0	20	36	32	34	17	43.0	52	16	20.0	25	35
5219	836946	23	31	25.0	30	39	23.0	39	59.0	42	43	25	66	39	48.0	32	29	25.0	52	52
5221	836947	32	45	24.0	45	46	24.0	45	58.0	46	47	49	73	42	47.0	51	31	24.0	58	57
5223	836950	20	34	28.0	37	54	26.0	41	45.0	46	45	29	68	33	48.0	43	45	27.0	54	56
5224	836951	45	52	30.0	58	54	26.0	63	59.0	49	49	63	75	49	46.0	55	49	29.0	70	62
5225	836952	34	29	19.0	30	24	21.0	25	32.0	35	36	35	45	29	42.0	31	27	22.0	44	47
5227	836954	26	42	25.0	32	48	25.0	53	54.0	46	47	30	66	38	47.0	44	44	24.0	59	52
5228	836955	40	46	20.0	48	50	22.0	37	50.0	39	43	28	67	25	47.0	52	43	23.0	45	50
5229	836956	31	31	27.0	41	48	27.0	32	49.0	41	44	33	62	36	46.0	34	37	27.0	47	49
5230	836957	31	36	24.0	41	37	23.0	33	55.0	43	48	42	73	27	43.0	34	30	26.0	49	54
5232	836960	38	24	18.0	25	21	20.0	49	33.0	41	43	33	52	24	35.0	51	16	23.0	31	40
5233	836961	25	31	24.0	31	43	25.0	46	45.0	48	45	33	71	40	49.0	45	39	24.0	54	58
5235	836963	39	49	29.0	58	53	27.0	61	50.0	45	48	61	75	50	49.0	51	51	27.0	64	62
5237	836965	24	20	23.0	32	49	25.0	50	53.0	45	48	41	66	40	49.0	46	49	24.0	61	57
5239	836968	24	21	24.0	35	45	21.0	44	43.0	41	43	36	65	28	43.0	44	36	19.0	44	45
5241	836971	39	20	26.0	28	43	27.0	31	43.0	40	38	37	54	37	46.0	30	26	26.0	37	43
5242	836972	49	51	30.0	57	58	28.0	62	58.0	49	50	66	74	50	49.0	57	58	30.0	65	61
